replicate_id,time,rewire_count
10,158,0
10,159,0
10,160,0
10,161,0
10,162,0
10,163,0
10,164,0
10,165,0
10,166,0
10,167,0
10,168,0
10,169,0
10,170,0
10,171,0
10,172,0
10,173,0
10,174,0
10,175,0
10,176,0
10,177,0
10,178,0
10,179,0
10,180,0
10,181,0
10,182,0
10,183,0
10,184,0
10,185,0
10,186,0
10,187,0
10,188,0
10,189,0
10,190,0
10,191,0
10,192,0
10,193,0
10,194,0
10,195,0
10,196,0
10,197,0
10,198,0
10,199,0
10,200,0
11,0,0
11,1,36
11,2,58
11,3,74
11,4,98
11,5,97
11,6,88
11,7,44
11,8,18
11,9,3
11,10,0
11,11,1
11,12,0
11,13,0
11,14,0
11,15,0
11,16,0
11,17,0
11,18,0
11,19,0
11,20,0
11,21,0
11,22,0
11,23,0
11,24,0
11,25,0
11,26,0
11,27,0
11,28,0
11,29,0
11,30,0
11,31,0
11,32,0
11,33,0
11,34,0
11,35,0
11,36,0
11,37,0
11,38,0
11,39,0
11,40,0
11,41,0
11,42,0
11,43,0
11,44,0
11,45,0
11,46,0
11,47,0
11,48,0
11,49,0
11,50,0
11,51,0
11,52,0
11,53,0
11,54,0
11,55,0
11,56,0
11,57,0
11,58,0
11,59,0
11,60,0
11,61,0
11,62,0
11,63,0
11,64,0
11,65,0
11,66,0
11,67,0
11,68,0
11,69,0
11,70,0
11,71,0
11,72,0
11,73,0
11,74,0
11,75,0
11,76,0
11,77,0
11,78,0
11,79,0
11,80,0
11,81,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,87,0
11,88,0
11,89,0
11,90,0
11,91,0
11,92,0
11,93,0
11,94,0
11,95,0
11,96,0
11,97,0
11,98,0
11,99,0
11,100,0
11,101,0
11,102,0
11,103,0
11,104,0
11,105,0
11,106,0
11,107,0
11,108,0
11,109,0
11,110,0
11,111,0
11,112,0
11,113,0
11,114,0
11,115,0
11,116,0
11,117,0
11,118,0
11,119,0
11,120,0
11,121,0
11,122,0
11,123,0
11,124,0
11,125,0
11,126,0
11,127,0
11,128,0
11,129,0
11,130,0
11,131,0
11,132,0
11,133,0
11,134,0
11,135,0
11,136,0
11,137,0
11,138,0
11,139,0
11,140,0
11,141,0
11,142,0
11,143,0
11,144,0
11,145,0
11,146,0
11,147,0
11,148,0
11,149,0
11,150,0
11,151,0
11,152,0
11,153,0
11,154,0
11,155,0
11,156,0
11,157,0
11,158,0
11,159,0
11,160,0
11,161,0
11,162,0
11,163,0
11,164,0
11,165,0
11,166,0
11,167,0
11,168,0
11,169,0
11,170,0
11,171,0
11,172,0
11,173,0
11,174,0
11,175,0
11,176,0
11,177,0
11,178,0
11,179,0
11,180,0
11,181,0
11,182,0
11,183,0
11,184,0
11,185,0
11,186,0
11,187,0
11,188,0
11,189,0
11,190,0
11,191,0
11,192,0
11,193,0
11,194,0
11,195,0
11,196,0
11,197,0
11,198,0
11,199,0
11,200,0
12,0,0
12,1,49
12,2,68
12,3,93
12,4,118
12,5,76
12,6,23
12,7,14
12,8,0
12,9,0
12,10,0
12,11,0
12,12,0
12,13,0
12,14,0
12,15,0
12,16,0
12,17,0
12,18,0
12,19,0
12,20,0
12,21,0
12,22,0
12,23,0
12,24,0
12,25,0
12,26,0
12,27,0
12,28,0
12,29,0
12,30,0
12,31,0
12,32,0
12,33,0
12,34,0
12,35,0
12,36,0
12,37,0
12,38,0
12,39,0
12,40,0
12,41,0
12,42,0
12,43,0
12,44,0
12,45,0
12,46,0
12,47,0
12,48,0
12,49,0
12,50,0
12,51,0
12,52,0
12,53,0
12,54,0
12,55,0
12,56,0
12,57,0
12,58,0
12,59,0
12,60,0
12,61,0
12,62,0
12,63,0
12,64,0
12,65,0
12,66,0
12,67,0
12,68,0
12,69,0
12,70,0
12,71,0
12,72,0
12,73,0
12,74,0
12,75,0
12,76,0
12,77,0
12,78,0
12,79,0
12,80,0
12,81,0
12,82,0
12,83,0
12,84,0
12,85,0
12,86,0
12,87,0
12,88,0
12,89,0
12,90,0
12,91,0
12,92,0
12,93,0
12,94,0
12,95,0
12,96,0
12,97,0
12,98,0
12,99,0
12,100,0
12,101,0
12,102,0
12,103,0
12,104,0
12,105,0
12,106,0
12,107,0
12,108,0
12,109,0
12,110,0
12,111,0
12,112,0
12,113,0
12,114,0
12,115,0
12,116,0
12,117,0
12,118,0
12,119,0
12,120,0
12,121,0
12,122,0
12,123,0
12,124,0
12,125,0
12,126,0
12,127,0
12,128,0
12,129,0
12,130,0
12,131,0
12,132,0
12,133,0
12,134,0
12,135,0
12,136,0
12,137,0
12,138,0
12,139,0
12,140,0
12,141,0
12,142,0
12,143,0
12,144,0
12,145,0
12,146,0
12,147,0
12,148,0
12,149,0
12,150,0
12,151,0
12,152,0
12,153,0
12,154,0
12,155,0
12,156,0
12,157,0
12,158,0
12,159,0
12,160,0
12,161,0
12,162,0
12,163,0
12,164,0
12,165,0
12,166,0
12,167,0
12,168,0
12,169,0
12,170,0
12,171,0
12,172,0
12,173,0
12,174,0
12,175,0
12,176,0
12,177,0
12,178,0
12,179,0
12,180,0
12,181,0
12,182,0
12,183,0
12,184,0
12,185,0
12,186,0
12,187,0
12,188,0
12,189,0
12,190,0
12,191,0
12,192,0
12,193,0
12,194,0
12,195,0
12,196,0
12,197,0
12,198,0
12,199,0
12,200,0
13,0,0
13,1,30
13,2,69
13,3,85
13,4,113
13,5,96
13,6,65
13,7,27
13,8,14
13,9,7
13,10,4
13,11,0
13,12,0
13,13,0
13,14,0
13,15,0
13,16,0
13,17,0
13,18,0
13,19,0
13,20,0
13,21,0
13,22,0
13,23,0
13,24,0
13,25,0
13,26,0
13,27,0
13,28,0
13,29,0
13,30,0
13,31,0
13,32,0
13,33,0
13,34,0
13,35,0
13,36,0
13,37,0
13,38,0
13,39,0
13,40,0
13,41,0
13,42,0
13,43,0
13,44,0
13,45,0
13,46,0
13,47,0
13,48,0
13,49,0
13,50,0
13,51,0
13,52,0
13,53,0
13,54,0
13,55,0
13,56,0
13,57,0
13,58,0
13,59,0
13,60,0
13,61,0
13,62,0
13,63,0
13,64,0
13,65,0
13,66,0
13,67,0
13,68,0
13,69,0
13,70,0
13,71,0
13,72,0
13,73,0
13,74,0
13,75,0
13,76,0
13,77,0
13,78,0
13,79,0
13,80,0
13,81,0
13,82,0
13,83,0
13,84,0
13,85,0
13,86,0
13,87,0
13,88,0
13,89,0
13,90,0
13,91,0
13,92,0
13,93,0
13,94,0
13,95,0
13,96,0
13,97,0
13,98,0
13,99,0
13,100,0
13,101,0
13,102,0
13,103,0
13,104,0
13,105,0
13,106,0
13,107,0
13,108,0
13,109,0
13,110,0
13,111,0
13,112,0
13,113,0
13,114,0
13,115,0
13,116,0
13,117,0
13,118,0
13,119,0
13,120,0
13,121,0
13,122,0
13,123,0
13,124,0
13,125,0
13,126,0
13,127,0
13,128,0
13,129,0
13,130,0
13,131,0
13,132,0
13,133,0
13,134,0
13,135,0
13,136,0
13,137,0
13,138,0
13,139,0
13,140,0
13,141,0
13,142,0
13,143,0
13,144,0
13,145,0
13,146,0
13,147,0
13,148,0
13,149,0
13,150,0
13,151,0
13,152,0
13,153,0
13,154,0
13,155,0
13,156,0
13,157,0
13,158,0
13,159,0
13,160,0
13,161,0
13,162,0
13,163,0
13,164,0
13,165,0
13,166,0
13,167,0
13,168,0
13,169,0
13,170,0
13,171,0
13,172,0
13,173,0
13,174,0
13,175,0
13,176,0
13,177,0
13,178,0
13,179,0
13,180,0
13,181,0
13,182,0
13,183,0
13,184,0
13,185,0
13,186,0
13,187,0
13,188,0
13,189,0
13,190,0
13,191,0
13,192,0
13,193,0
13,194,0
13,195,0
13,196,0
13,197,0
13,198,0
13,199,0
13,200,0
14,0,0
14,1,16
14,2,26
14,3,44
14,4,50
14,5,74
14,6,91
14,7,96
14,8,75
14,9,44
14,10,22
14,11,8
14,12,0
14,13,0
14,14,0
14,15,0
14,16,0
14,17,0
14,18,0
14,19,0
14,20,0
14,21,0
14,22,0
14,23,0
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
14,29,0
14,30,0
14,31,0
14,32,0
14,33,0
14,34,0
14,35,0
14,36,0
14,37,0
14,38,0
14,39,0
14,40,0
14,41,0
14,42,0
14,43,0
14,44,0
14,45,0
14,46,0
14,47,0
14,48,0
14,49,0
14,50,0
14,51,0
14,52,0
14,53,0
14,54,0
14,55,0
14,56,0
14,57,0
14,58,0
14,59,0
14,60,0
14,61,0
14,62,0
14,63,0
14,64,0
14,65,0
14,66,0
14,67,0
14,68,0
14,69,0
14,70,0
14,71,0
14,72,0
14,73,0
14,74,0
14,75,0
14,76,0
14,77,0
14,78,0
14,79,0
14,80,0
14,81,0
14,82,0
14,83,0
14,84,0
14,85,0
14,86,0
14,87,0
14,88,0
14,89,0
14,90,0
14,91,0
14,92,0
14,93,0
14,94,0
14,95,0
14,96,0
14,97,0
14,98,0
14,99,0
14,100,0
14,101,0
14,102,0
14,103,0
14,104,0
14,105,0
14,106,0
14,107,0
14,108,0
14,109,0
14,110,0
14,111,0
14,112,0
14,113,0
14,114,0
14,115,0
14,116,0
14,117,0
14,118,0
14,119,0
14,120,0
14,121,0
14,122,0
14,123,0
14,124,0
14,125,0
14,126,0
14,127,0
14,128,0
14,129,0
14,130,0
14,131,0
14,132,0
14,133,0
14,134,0
14,135,0
14,136,0
14,137,0
14,138,0
14,139,0
14,140,0
14,141,0
14,142,0
14,143,0
14,144,0
14,145,0
14,146,0
14,147,0
14,148,0
14,149,0
14,150,0
14,151,0
14,152,0
14,153,0
14,154,0
14,155,0
14,156,0
14,157,0
14,158,0
14,159,0
14,160,0
14,161,0
14,162,0
14,163,0
14,164,0
14,165,0
14,166,0
14,167,0
14,168,0
14,169,0
14,170,0
14,171,0
14,172,0
14,173,0
14,174,0
14,175,0
14,176,0
14,177,0
14,178,0
14,179,0
14,180,0
14,181,0
14,182,0
14,183,0
14,184,0
14,185,0
14,186,0
14,187,0
14,188,0
14,189,0
14,190,0
14,191,0
14,192,0
14,193,0
14,194,0
14,195,0
14,196,0
14,197,0
14,198,0
14,199,0
14,200,0
15,0,0
15,1,32
15,2,35
15,3,53
15,4,61
15,5,57
15,6,79
15,7,68
15,8,72
15,9,45
15,10,30
15,11,25
15,12,5
15,13,5
15,14,1
15,15,0
15,16,0
15,17,0
15,18,0
15,19,0
15,20,0
15,21,0
15,22,0
15,23,0
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
15,29,0
15,30,0
15,31,0
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0
15,38,0
15,39,0
15,40,0
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0
15,47,0
15,48,0
15,49,0
15,50,0
15,51,0
15,52,0
15,53,0
15,54,0
15,55,0
15,56,0
15,57,0
15,58,0
15,59,0
15,60,0
15,61,0
15,62,0
15,63,0
15,64,0
15,65,0
15,66,0
15,67,0
15,68,0
15,69,0
15,70,0
15,71,0
15,72,0
15,73,0
15,74,0
15,75,0
15,76,0
15,77,0
15,78,0
15,79,0
15,80,0
15,81,0
15,82,0
15,83,0
15,84,0
15,85,0
15,86,0
15,87,0
15,88,0
15,89,0
15,90,0
15,91,0
15,92,0
15,93,0
15,94,0
15,95,0
15,96,0
15,97,0
15,98,0
15,99,0
15,100,0
15,101,0
15,102,0
15,103,0
15,104,0
15,105,0
15,106,0
15,107,0
15,108,0
15,109,0
15,110,0
15,111,0
15,112,0
15,113,0
15,114,0
15,115,0
15,116,0
15,117,0
15,118,0
15,119,0
15,120,0
15,121,0
15,122,0
15,123,0
15,124,0
15,125,0
15,126,0
15,127,0
15,128,0
15,129,0
15,130,0
15,131,0
15,132,0
15,133,0
15,134,0
15,135,0
15,136,0
15,137,0
15,138,0
15,139,0
15,140,0
15,141,0
15,142,0
15,143,0
15,144,0
15,145,0
15,146,0
15,147,0
15,148,0
15,149,0
15,150,0
15,151,0
15,152,0
15,153,0
15,154,0
15,155,0
15,156,0
15,157,0
15,158,0
15,159,0
15,160,0
15,161,0
15,162,0
15,163,0
15,164,0
15,165,0
15,166,0
15,167,0
15,168,0
15,169,0
15,170,0
15,171,0
15,172,0
15,173,0
15,174,0
15,175,0
15,176,0
15,177,0
15,178,0
15,179,0
15,180,0
15,181,0
15,182,0
15,183,0
15,184,0
15,185,0
15,186,0
15,187,0
15,188,0
15,189,0
15,190,0
15,191,0
15,192,0
15,193,0
15,194,0
15,195,0
15,196,0
15,197,0
15,198,0
15,199,0
15,200,0
16,0,0
16,1,41
16,2,66
16,3,62
16,4,115
16,5,85
16,6,56
16,7,31
16,8,11
16,9,2
16,10,0
16,11,0
16,12,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,0
16,18,0
16,19,0
16,20,0
16,21,0
16,22,0
16,23,0
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
16,29,0
16,30,0
16,31,0
16,32,0
16,33,0
16,34,0
16,35,0
16,36,0
16,37,0
16,38,0
16,39,0
16,40,0
16,41,0
16,42,0
16,43,0
16,44,0
16,45,0
16,46,0
16,47,0
16,48,0
16,49,0
16,50,0
16,51,0
16,52,0
16,53,0
16,54,0
16,55,0
16,56,0
16,57,0
16,58,0
16,59,0
16,60,0
16,61,0
16,62,0
16,63,0
16,64,0
16,65,0
16,66,0
16,67,0
16,68,0
16,69,0
16,70,0
16,71,0
16,72,0
16,73,0
16,74,0
16,75,0
16,76,0
16,77,0
16,78,0
16,79,0
16,80,0
16,81,0
16,82,0
16,83,0
16,84,0
16,85,0
16,86,0
16,87,0
16,88,0
16,89,0
16,90,0
16,91,0
16,92,0
16,93,0
16,94,0
16,95,0
16,96,0
16,97,0
16,98,0
16,99,0
16,100,0
16,101,0
16,102,0
16,103,0
16,104,0
16,105,0
16,106,0
16,107,0
16,108,0
16,109,0
16,110,0
16,111,0
16,112,0
16,113,0
16,114,0
16,115,0
16,116,0
16,117,0
16,118,0
16,119,0
16,120,0
16,121,0
16,122,0
16,123,0
16,124,0
16,125,0
16,126,0
16,127,0
16,128,0
16,129,0
16,130,0
16,131,0
16,132,0
16,133,0
16,134,0
16,135,0
16,136,0
16,137,0
16,138,0
16,139,0
16,140,0
16,141,0
16,142,0
16,143,0
16,144,0
16,145,0
16,146,0
16,147,0
16,148,0
16,149,0
16,150,0
16,151,0
16,152,0
16,153,0
16,154,0
16,155,0
16,156,0
16,157,0
16,158,0
16,159,0
16,160,0
16,161,0
16,162,0
16,163,0
16,164,0
16,165,0
16,166,0
16,167,0
16,168,0
16,169,0
16,170,0
16,171,0
16,172,0
16,173,0
16,174,0
16,175,0
16,176,0
16,177,0
16,178,0
16,179,0
16,180,0
16,181,0
16,182,0
16,183,0
16,184,0
16,185,0
16,186,0
16,187,0
16,188,0
16,189,0
16,190,0
16,191,0
16,192,0
16,193,0
16,194,0
16,195,0
16,196,0
16,197,0
16,198,0
16,199,0
16,200,0
17,0,0
17,1,21
17,2,40
17,3,58
17,4,96
17,5,103
17,6,79
17,7,92
17,8,51
17,9,32
17,10,14
17,11,4
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
17,25,0
17,26,0
17,27,0
17,28,0
17,29,0
17,30,0
17,31,0
17,32,0
17,33,0
17,34,0
17,35,0
17,36,0
17,37,0
17,38,0
17,39,0
17,40,0
17,41,0
17,42,0
17,43,0
17,44,0
17,45,0
17,46,0
17,47,0
17,48,0
17,49,0
17,50,0
17,51,0
17,52,0
17,53,0
17,54,0
17,55,0
17,56,0
17,57,0
17,58,0
17,59,0
17,60,0
17,61,0
17,62,0
17,63,0
17,64,0
17,65,0
17,66,0
17,67,0
17,68,0
17,69,0
17,70,0
17,71,0
17,72,0
17,73,0
17,74,0
17,75,0
17,76,0
17,77,0
17,78,0
17,79,0
17,80,0
17,81,0
17,82,0
17,83,0
17,84,0
17,85,0
17,86,0
17,87,0
17,88,0
17,89,0
17,90,0
17,91,0
17,92,0
17,93,0
17,94,0
17,95,0
17,96,0
17,97,0
17,98,0
17,99,0
17,100,0
17,101,0
17,102,0
17,103,0
17,104,0
17,105,0
17,106,0
17,107,0
17,108,0
17,109,0
17,110,0
17,111,0
17,112,0
17,113,0
17,114,0
17,115,0
17,116,0
17,117,0
17,118,0
17,119,0
17,120,0
17,121,0
17,122,0
17,123,0
17,124,0
17,125,0
17,126,0
17,127,0
17,128,0
17,129,0
17,130,0
17,131,0
17,132,0
17,133,0
17,134,0
17,135,0
17,136,0
17,137,0
17,138,0
17,139,0
17,140,0
17,141,0
17,142,0
17,143,0
17,144,0
17,145,0
17,146,0
17,147,0
17,148,0
17,149,0
17,150,0
17,151,0
17,152,0
17,153,0
17,154,0
17,155,0
17,156,0
17,157,0
17,158,0
17,159,0
17,160,0
17,161,0
17,162,0
17,163,0
17,164,0
17,165,0
17,166,0
17,167,0
17,168,0
17,169,0
17,170,0
17,171,0
17,172,0
17,173,0
17,174,0
17,175,0
17,176,0
17,177,0
17,178,0
17,179,0
17,180,0
17,181,0
17,182,0
17,183,0
17,184,0
17,185,0
17,186,0
17,187,0
17,188,0
17,189,0
17,190,0
17,191,0
17,192,0
17,193,0
17,194,0
17,195,0
17,196,0
17,197,0
17,198,0
17,199,0
17,200,0
18,0,0
18,1,39
18,2,34
18,3,38
18,4,64
18,5,106
18,6,80
18,7,78
18,8,38
18,9,18
18,10,5
18,11,7
18,12,2
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
18,25,0
18,26,0
18,27,0
18,28,0
18,29,0
18,30,0
18,31,0
18,32,0
18,33,0
18,34,0
18,35,0
18,36,0
18,37,0
18,38,0
18,39,0
18,40,0
18,41,0
18,42,0
18,43,0
18,44,0
18,45,0
18,46,0
18,47,0
18,48,0
18,49,0
18,50,0
18,51,0
18,52,0
18,53,0
18,54,0
18,55,0
18,56,0
18,57,0
18,58,0
18,59,0
18,60,0
18,61,0
18,62,0
18,63,0
18,64,0
18,65,0
18,66,0
18,67,0
18,68,0
18,69,0
18,70,0
18,71,0
18,72,0
18,73,0
18,74,0
18,75,0
18,76,0
18,77,0
18,78,0
18,79,0
18,80,0
18,81,0
18,82,0
18,83,0
18,84,0
18,85,0
18,86,0
18,87,0
18,88,0
18,89,0
18,90,0
18,91,0
18,92,0
18,93,0
18,94,0
18,95,0
18,96,0
18,97,0
18,98,0
18,99,0
18,100,0
18,101,0
18,102,0
18,103,0
18,104,0
18,105,0
18,106,0
18,107,0
18,108,0
18,109,0
18,110,0
18,111,0
18,112,0
18,113,0
18,114,0
18,115,0
18,116,0
18,117,0
18,118,0
18,119,0
18,120,0
18,121,0
18,122,0
18,123,0
18,124,0
18,125,0
18,126,0
18,127,0
18,128,0
18,129,0
18,130,0
18,131,0
18,132,0
18,133,0
18,134,0
18,135,0
18,136,0
18,137,0
18,138,0
18,139,0
18,140,0
18,141,0
18,142,0
18,143,0
18,144,0
18,145,0
18,146,0
18,147,0
18,148,0
18,149,0
18,150,0
18,151,0
18,152,0
18,153,0
18,154,0
18,155,0
18,156,0
18,157,0
18,158,0
18,159,0
18,160,0
18,161,0
18,162,0
18,163,0
18,164,0
18,165,0
18,166,0
18,167,0
18,168,0
18,169,0
18,170,0
18,171,0
18,172,0
18,173,0
18,174,0
18,175,0
18,176,0
18,177,0
18,178,0
18,179,0
18,180,0
18,181,0
18,182,0
18,183,0
18,184,0
18,185,0
18,186,0
18,187,0
18,188,0
18,189,0
18,190,0
18,191,0
18,192,0
18,193,0
18,194,0
18,195,0
18,196,0
18,197,0
18,198,0
18,199,0
18,200,0
19,0,0
19,1,39
19,2,67
19,3,59
19,4,86
19,5,79
19,6,79
19,7,64
19,8,35
19,9,19
19,10,3
19,11,7
19,12,3
19,13,1
19,14,0
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
19,25,0
19,26,0
19,27,0
19,28,0
19,29,0
19,30,0
19,31,0
19,32,0
19,33,0
19,34,0
19,35,0
19,36,0
19,37,0
19,38,0
19,39,0
19,40,0
19,41,0
19,42,0
19,43,0
19,44,0
19,45,0
19,46,0
19,47,0
19,48,0
19,49,0
19,50,0
19,51,0
19,52,0
19,53,0
19,54,0
19,55,0
19,56,0
19,57,0
19,58,0
19,59,0
19,60,0
19,61,0
19,62,0
19,63,0
19,64,0
19,65,0
19,66,0
19,67,0
19,68,0
19,69,0
19,70,0
19,71,0
19,72,0
19,73,0
19,74,0
19,75,0
19,76,0
19,77,0
19,78,0
19,79,0
19,80,0
19,81,0
19,82,0
19,83,0
19,84,0
19,85,0
19,86,0
19,87,0
19,88,0
19,89,0
19,90,0
19,91,0
19,92,0
19,93,0
19,94,0
19,95,0
19,96,0
19,97,0
19,98,0
19,99,0
19,100,0
19,101,0
19,102,0
19,103,0
19,104,0
19,105,0
19,106,0
19,107,0
19,108,0
19,109,0
19,110,0
19,111,0
19,112,0
19,113,0
19,114,0
19,115,0
19,116,0
19,117,0
19,118,0
19,119,0
19,120,0
19,121,0
19,122,0
19,123,0
19,124,0
19,125,0
19,126,0
19,127,0
19,128,0
19,129,0
19,130,0
19,131,0
19,132,0
19,133,0
19,134,0
19,135,0
19,136,0
19,137,0
19,138,0
19,139,0
19,140,0
19,141,0
19,142,0
19,143,0
19,144,0
19,145,0
19,146,0
19,147,0
19,148,0
19,149,0
19,150,0
19,151,0
19,152,0
19,153,0
19,154,0
19,155,0
19,156,0
19,157,0
19,158,0
19,159,0
19,160,0
19,161,0
19,162,0
19,163,0
19,164,0
19,165,0
19,166,0
19,167,0
19,168,0
19,169,0
19,170,0
19,171,0
19,172,0
19,173,0
19,174,0
19,175,0
19,176,0
19,177,0
19,178,0
19,179,0
19,180,0
19,181,0
19,182,0
19,183,0
19,184,0
19,185,0
19,186,0
19,187,0
19,188,0
19,189,0
19,190,0
19,191,0
19,192,0
19,193,0
19,194,0
19,195,0
19,196,0
19,197,0
19,198,0
19,199,0
19,200,0
20,0,0
20,1,21
20,2,36
20,3,63
20,4,98
20,5,115
20,6,106
20,7,59
20,8,34
20,9,12
20,10,4
20,11,3
20,12,1
20,13,2
20,14,2
20,15,1
20,16,1
20,17,0
20,18,1
20,19,2
20,20,0
20,21,0
20,22,1
20,23,0
20,24,0
20,25,0
20,26,0
20,27,0
20,28,0
20,29,0
20,30,0
20,31,0
20,32,0
20,33,0
20,34,0
20,35,0
20,36,0
20,37,0
20,38,0
20,39,0
20,40,0
20,41,0
20,42,0
20,43,0
20,44,0
20,45,0
20,46,0
20,47,0
20,48,0
20,49,0
20,50,0
20,51,0
20,52,0
20,53,0
20,54,0
20,55,0
20,56,0
20,57,0
20,58,0
20,59,0
20,60,0
20,61,0
20,62,0
20,63,0
20,64,0
20,65,0
20,66,0
20,67,0
20,68,0
20,69,0
20,70,0
20,71,0
20,72,0
20,73,0
20,74,0
20,75,0
20,76,0
20,77,0
20,78,0
20,79,0
20,80,0
20,81,0
20,82,0
20,83,0
20,84,0
20,85,0
20,86,0
20,87,0
20,88,0
20,89,0
20,90,0
20,91,0
20,92,0
20,93,0
20,94,0
20,95,0
20,96,0
20,97,0
20,98,0
20,99,0
20,100,0
20,101,0
20,102,0
20,103,0
20,104,0
20,105,0
20,106,0
20,107,0
20,108,0
